hhid,year,community,rural,treated,informant1,informant2,informant3,consumption,rooms,floor,walls,roof,toilet,well,water,waste,hhsize,male,married,widow,age1660,age60,minority,primary,secondary,tertiary,literacy,agriculture,cart,plow,bike,motorbike,car,radio,tv,fridge,kitchen,horse,goat,chicken,bullock,pig
"562",2008,"145",0,0,7,21,14,2527.166,6,1,0,1,0,1,1,0,22,0,0,0,.5,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1
"494",2008,"145",0,1,166,172,153,2599.354,2,0,0,0,0,1,1,0,7,0,0,0,.2857143,.2857143,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1
"553",2008,"145",0,1,156,123,136,2706.666,2,0,0,0,0,1,1,0,7,0,0,0,.5714286,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0
"490",2008,"145",0,0,77,95,38,2961.484,3,0,0,0,0,0,1,0,8,0,0,0,.625,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1
"596",2008,"145",0,0,74,113,120,3188.381,4,0,0,0,0,1,1,0,10,0,0,0,.6,.2,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"573",2008,"145",0,0,5,17,9,3216.42,3,1,1,1,1,0,1,0,13,0,0,0,.8461539,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1
"519",2008,"145",0,0,64,122,61,3838.258,3,0,0,0,0,1,1,0,10,0,0,0,.6,.2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1
"568",2008,"145",0,0,51,58,122,5170.011,2,1,0,1,0,0,1,0,5,0,0,0,.8,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1
"617",2008,"145",0,0,116,100,149,6833.096,3,0,0,0,0,1,1,0,6,0,0,0,.8333333,.1666667,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1
"537",2008,"145",0,0,50,59,115,7309.709,3,0,0,1,0,1,1,0,11,0,0,0,.7272727,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1
"541",2008,"145",0,0,72,139,118,13433.65,2,0,0,0,0,1,1,0,3,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1
"004",2009,"002",1,0,,58,,1397.523,4,0,0,0,0,1,1,0,7,1,0,1,.2857143,.1428571,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
"003",2009,"002",1,0,,184,,1874.848,3,0,0,0,0,1,1,0,2,0,0,1,.5,.5,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0
"005",2009,"002",1,0,,10,,2611.124,10,0,0,0,0,0,1,0,20,0,1,0,.55,.1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
"008",2009,"004",1,0,13,23,17,2481.026,2,0,0,0,0,0,0,0,5,0,0,0,.4,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"009",2009,"004",1,0,1,1,2,2800,5,0,0,0,1,0,1,0,3,0,1,0,.6666667,.3333333,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0
"007",2009,"004",1,0,18,9,8,6847.735,3,0,0,0,1,0,1,0,5,0,0,0,.6,.2,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0
"014",2009,"007",1,0,47,48,50,582.5355,3,0,0,0,0,0,1,0,6,0,0,0,.5,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
"016",2009,"007",1,0,39,47,37,764.2042,3,0,0,0,0,0,1,0,7,0,0,0,.2857143,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1
"013",2009,"007",1,0,43,29,46,1226.089,2,0,0,0,0,1,1,0,6,0,0,0,.3333333,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1
"015",2009,"007",1,0,38,50,17,1333.934,2,0,0,0,0,0,1,0,9,0,0,0,.4444444,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0
"018",2009,"007",1,0,31,32,55,1875.067,4,0,0,0,0,0,1,0,8,0,0,0,.375,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1
"011",2009,"007",1,1,62,63,34,2103.092,11,0,0,0,0,0,1,0,17,1,0,1,.4705882,.0588235,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1
"010",2009,"007",1,0,53,40,47,2192.034,5,0,0,0,0,0,0,0,4,0,0,0,.5,.25,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1
"012",2009,"007",1,0,24,28,30,2256.805,5,0,0,0,0,0,1,0,14,0,0,0,.5,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0
"040",2009,"014",1,0,209,257,93,948.9067,1,0,0,0,0,1,1,0,9,0,0,0,.3333333,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
"039",2009,"014",1,0,43,36,54,994.4444,4,0,1,0,1,1,1,0,12,0,0,0,.3333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"062",2009,"014",1,0,104,41,120,1394.722,2,1,0,0,0,1,1,0,7,0,0,0,.2857143,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1
"051",2009,"014",1,0,212,201,174,1672.826,2,0,0,0,0,1,1,0,8,0,0,0,.5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"057",2009,"014",1,0,90,22,15,1992.058,3,1,1,1,0,1,0,0,3,0,0,0,.6666667,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
"061",2009,"014",1,1,260,208,243,2017.922,1,0,1,0,0,1,1,0,7,1,0,0,.2857143,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"056",2009,"014",1,0,145,143,44,2039.442,2,0,0,0,0,1,1,0,8,0,0,0,.25,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1
"055",2009,"014",1,0,187,176,222,2501.554,2,0,0,0,0,1,1,0,8,0,0,0,.375,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1
"058",2009,"014",1,0,55,104,43,2504.04,3,0,0,0,0,1,1,0,9,0,0,0,.3333333,.1111111,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1
"045",2009,"014",1,0,83,226,75,2507.59,4,0,0,0,0,1,1,0,9,0,0,0,.5555556,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0
"053",2009,"014",1,0,124,81,247,2807.397,1,0,0,0,1,1,1,0,2,1,0,1,.5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1
"060",2009,"014",1,0,159,232,141,3018.581,5,0,0,0,1,1,1,0,7,0,0,0,.5714286,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1
"054",2009,"014",1,0,135,93,73,3480.626,4,0,1,0,0,0,0,0,7,0,0,0,.4285714,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1
"043",2009,"014",1,0,225,129,13,3493.725,3,0,1,0,1,1,1,0,11,1,0,0,.5454546,.0909091,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1
"063",2009,"014",1,1,82,261,131,3828.571,2,0,0,1,0,1,1,0,6,0,0,0,.3333333,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0
"036",2009,"014",1,0,57,262,220,4060.698,3,1,1,1,1,1,0,0,8,0,0,0,.75,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1
"046",2009,"014",1,1,255,209,84,4210.738,6,0,0,0,0,1,1,0,13,0,0,0,.3076923,.1538462,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1
"059",2009,"014",1,0,13,24,42,4285.497,3,0,1,1,0,1,1,0,4,0,0,0,.5,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1
"038",2009,"014",1,1,204,228,92,4358.495,4,0,0,0,0,1,1,0,9,0,0,0,.5555556,.1111111,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1
"047",2009,"014",1,0,132,48,82,4632.973,2,0,0,0,0,1,1,0,8,0,0,0,.375,.125,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1
"048",2009,"014",1,0,190,276,89,4645.653,1,0,1,0,0,1,1,0,7,0,0,0,.5714286,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"049",2009,"014",1,0,4,3,37,4740.507,8,1,1,1,1,1,0,0,18,0,0,0,.5,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1
"041",2009,"014",1,0,92,52,59,5004.319,4,0,1,0,0,1,1,0,8,0,0,0,.375,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0
"052",2009,"014",1,0,129,195,64,5152.64,2,0,0,0,0,1,1,0,6,0,0,0,.3333333,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1
"064",2009,"014",1,0,161,181,179,5962.153,1,0,0,0,0,1,1,0,5,0,0,0,.4,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1
"050",2009,"014",1,0,197,88,249,6235.315,1,0,0,0,0,1,1,0,5,0,0,1,.6,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"035",2009,"014",1,0,76,40,18,7047.715,4,1,1,1,0,0,1,0,8,1,0,1,.25,.25,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1
"037",2009,"014",1,1,244,162,267,10043.65,1,0,0,0,0,1,1,0,2,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1
"070",2009,"016",1,0,71,36,86,102.1812,3,0,0,0,0,1,1,0,9,0,1,0,.4444444,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"065",2009,"016",1,0,29,18,12,104.1667,4,0,0,0,0,1,1,0,15,0,0,0,.4666667,.0666667,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
"067",2009,"016",1,0,3,21,8,105.7692,3,0,0,1,0,1,1,0,15,0,0,0,.4666667,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
"072",2009,"016",1,0,11,49,18,490.7407,18,0,0,0,0,1,0,0,19,0,0,0,.5263158,.1052632,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0
"071",2009,"016",1,1,14,114,99,1097.068,7,0,0,0,0,1,1,0,15,0,1,0,.6666667,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
"068",2009,"016",1,0,96,22,83,2102.64,2,0,0,0,0,1,0,0,6,0,0,0,.3333333,.1666667,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"074",2009,"016",1,1,105,102,114,2467.987,1,0,0,0,0,1,0,0,3,0,0,0,.3333333,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"073",2009,"016",1,0,81,95,75,3284.722,3,0,0,0,1,1,1,0,6,1,0,1,.3333333,.1666667,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
"069",2009,"016",1,1,99,90,92,5175.709,1,0,0,0,0,1,1,0,5,0,0,0,.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"066",2009,"016",1,0,26,44,37,11355,5,0,0,0,0,1,0,0,7,0,0,0,.8571429,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"078",2009,"018",1,0,2,6,1,1116.621,9,1,0,1,1,0,1,0,18,0,0,0,.3888889,.0555556,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0
"080",2009,"018",1,0,31,44,39,1604.1,9,0,0,0,0,0,0,0,13,0,0,0,.4615385,.1538462,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"081",2009,"018",1,1,62,58,53,1674.016,3,0,0,0,0,0,0,0,7,0,0,0,.4285714,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"083",2009,"018",1,0,10,13,29,1835.92,4,0,1,1,1,0,1,0,7,0,0,0,.4285714,.1428571,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"076",2009,"018",1,0,27,21,22,2252.367,9,0,0,0,0,0,1,0,12,0,0,0,.3333333,.1666667,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0
"082",2009,"018",1,0,16,12,28,2806.804,3,0,0,1,0,0,1,0,10,0,0,0,.4,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0
"077",2009,"018",1,1,54,63,41,4954.886,6,0,0,0,0,0,1,0,8,0,0,0,.75,.125,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"079",2009,"018",1,0,40,32,11,5697.097,8,1,0,0,0,0,1,0,8,0,1,0,.375,.25,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0
"087",2009,"021",1,0,5,9,3,724.1666,5,1,0,1,0,0,1,0,11,0,1,0,.2727273,.0909091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"085",2009,"021",1,0,15,21,16,1752.02,12,0,0,0,0,0,1,0,37,0,1,0,.5135135,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0
"084",2009,"021",1,0,4,5,6,2165.345,8,0,0,1,0,0,1,0,46,0,1,0,.5217391,.0434783,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
"088",2009,"021",1,0,13,11,15,2930.119,4,0,0,1,0,0,1,0,15,0,0,0,.4666667,.0666667,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0
"086",2009,"021",1,0,3,2,10,3630.361,8,0,0,1,0,0,1,0,30,0,0,0,.4666667,.0333333,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
"091",2009,"023",1,0,3,11,3,1077.564,6,0,0,0,0,1,1,0,19,0,0,0,.6315789,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0
"093",2009,"023",1,0,16,31,34,1856.501,2,0,0,0,0,1,1,0,5,0,0,0,.4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"094",2009,"023",1,0,32,7,12,3989.67,3,0,0,0,0,1,1,0,3,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0
"090",2009,"023",1,0,33,35,21,5785.457,5,0,0,0,0,1,1,0,7,0,0,0,.7142857,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0
"092",2009,"023",1,1,34,37,24,6051.439,2,0,0,0,1,0,1,0,5,0,0,0,.4,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0
"089",2009,"023",1,0,15,13,23,7706.208,2,0,1,0,0,0,1,0,7,1,0,1,.5714286,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"098",2009,"025",1,1,39,47,51,2330.42,2,0,0,0,0,0,1,0,3,0,0,0,0,.6666667,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0
"096",2009,"025",1,0,33,27,23,3315.842,6,0,0,1,1,1,1,0,10,0,1,0,.4,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0
"097",2009,"025",1,0,2,2,2,4061.717,13,1,0,1,1,0,1,0,40,0,1,0,.375,.025,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0
"095",2009,"025",1,0,37,34,44,4598.001,6,0,0,0,0,0,1,0,14,0,1,0,.4285714,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1
"105",2009,"028",1,0,,,35,654.0634,4,0,0,0,0,0,1,0,13,0,0,0,.5384616,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1
"102",2009,"028",1,0,,,12,1320.848,8,0,0,0,0,0,1,0,21,0,1,0,.3333333,.1904762,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1
"101",2009,"028",1,1,,,76,1413.084,2,0,0,0,0,0,1,0,9,1,0,1,.4444444,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1
"107",2009,"028",1,0,,,31,1592.657,2,0,0,0,0,0,1,0,4,0,0,0,.25,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"099",2009,"028",1,1,,,73,2176.2,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"106",2009,"028",1,1,,,69,2247.087,1,0,0,0,0,0,1,0,6,0,0,1,.1666667,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"103",2009,"028",1,0,,,15,2361.902,4,0,0,0,0,0,1,0,9,0,0,0,.5555556,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0
"104",2009,"028",1,0,,,28,2674.593,3,0,0,0,0,0,1,0,7,0,0,1,.2857143,.1428571,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"108",2009,"028",1,0,,,59,7237.682,3,0,0,0,0,0,1,0,13,0,1,0,.3076923,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"121",2009,"030",1,0,35,80,64,576.2958,6,0,0,0,0,1,0,0,9,0,0,0,.3333333,.1111111,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"113",2009,"030",1,0,11,20,33,616.6666,6,0,0,0,1,1,1,0,18,0,1,0,.6111111,.0555556,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0
"112",2009,"030",1,0,22,32,57,896.8581,4,0,0,0,1,0,1,0,13,0,1,0,.3846154,.0769231,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0
"110",2009,"030",1,0,39,57,49,1123.33,6,0,0,0,0,0,1,0,10,0,0,0,.5,.1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0
"116",2009,"030",1,0,48,40,31,1169.793,5,0,0,0,1,1,1,0,9,0,0,0,.5555556,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0
"117",2009,"030",1,0,45,39,12,1429.029,3,0,0,0,0,1,1,0,7,0,0,0,.7142857,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0
"118",2009,"030",1,0,77,52,45,1979.077,4,0,0,0,1,1,1,0,17,1,0,1,.5294118,.1176471,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0
"111",2009,"030",1,0,31,16,34,2072.145,5,0,0,0,0,0,1,0,7,0,0,0,.5714286,.1428571,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
"115",2009,"030",1,1,94,92,92,2388.49,2,0,0,0,0,0,0,0,4,0,0,0,.5,.25,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120",2009,"030",1,0,3,1,1,3588.304,13,0,0,0,1,1,1,0,25,1,0,1,.4,.04,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0
"119",2009,"030",1,1,91,82,75,3704.754,3,0,0,0,0,1,1,0,5,0,0,0,.6,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"114",2009,"030",1,0,37,42,29,5685.287,6,0,0,0,0,1,0,0,11,0,1,0,.3636364,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
"125",2009,"032",1,0,12,11,6,116.6667,3,0,0,0,0,0,1,0,5,1,1,0,0,.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"126",2009,"032",1,0,13,13,13,1419.257,6,0,0,1,0,0,1,0,12,0,1,0,.5,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0
"124",2009,"032",1,0,11,7,14,2549.167,7,0,0,0,0,0,1,0,8,0,0,0,.625,.125,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0
"127",2009,"032",1,0,7,1,10,2859.649,7,0,0,0,0,0,1,0,13,0,0,0,.5384616,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0
"122",2009,"032",1,0,2,4,4,3058.856,5,0,0,0,0,0,0,0,8,0,0,0,.375,.125,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0
"123",2009,"032",1,0,3,10,3,3506.512,5,0,0,1,0,0,0,0,8,0,0,0,.375,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
"130",2009,"035",1,0,18,21,16,413.8889,4,0,0,1,0,1,1,0,7,0,0,0,.5714286,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1
"133",2009,"035",1,1,25,34,32,1785.833,2,0,0,1,0,0,1,0,7,0,0,0,.4285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"132",2009,"035",1,0,26,8,10,2107.326,3,0,0,0,0,0,1,0,7,0,0,0,.4285714,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0
"129",2009,"035",1,1,34,36,36,2638.31,2,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"131",2009,"035",1,0,5,13,13,3203.978,4,0,0,0,1,1,1,0,12,0,0,0,.5833333,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1
"128",2009,"035",1,0,2,6,3,8780.816,5,0,0,0,1,1,0,0,15,0,0,0,.5333334,.0666667,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
"168",2009,"037",1,0,64,58,66,0,2,0,0,0,0,0,1,0,7,0,0,0,.5714286,.1428571,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"136",2009,"037",1,0,104,10,24,963.8033,10,0,0,0,0,0,1,0,18,0,1,0,.6666667,.0555556,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0
"135",2009,"037",1,1,164,295,247,1018.333,4,0,0,0,1,0,1,0,7,0,0,0,.7142857,.1428571,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0
"171",2009,"037",1,0,293,270,258,1087.39,3,0,0,0,0,0,1,0,7,0,1,0,.4285714,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"139",2009,"037",1,0,11,77,28,1116.891,6,1,0,1,1,0,1,0,9,1,0,0,.1111111,.1111111,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"170",2009,"037",1,0,48,45,21,1318.988,8,1,0,1,1,0,1,1,13,0,0,0,.3846154,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0
"167",2009,"037",1,0,199,183,170,1379.075,4,1,0,1,0,0,1,0,9,0,0,0,.3333333,.1111111,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
"165",2009,"037",1,1,283,275,233,1381.731,2,0,0,0,0,0,1,0,8,0,0,0,.25,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
"152",2009,"037",1,1,334,293,288,1413.907,1,0,0,1,1,0,1,0,5,0,0,0,.6,.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"147",2009,"037",1,1,258,220,310,1457.842,1,0,0,1,0,0,1,0,6,0,0,0,.3333333,.3333333,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0
"174",2009,"037",1,0,312,270,232,1489.904,3,0,0,0,0,1,1,0,8,0,0,0,.375,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0
"157",2009,"037",1,0,330,243,270,1576.02,2,0,0,0,0,0,1,0,3,0,0,0,.6666667,.3333333,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"141",2009,"037",1,1,7,337,282,1627.951,3,0,0,0,1,0,1,0,13,0,0,0,.3846154,.1538462,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0
"146",2009,"037",1,0,35,164,104,1720.286,13,0,0,1,0,0,1,0,22,0,0,0,.4090909,.0454545,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1
"148",2009,"037",1,0,108,34,83,1761.602,3,0,0,1,0,0,1,0,7,0,0,0,.4285714,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1
"138",2009,"037",1,0,8,142,64,1791.09,6,0,0,0,1,0,1,0,8,0,1,0,.625,.375,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0
"145",2009,"037",1,0,111,14,72,1844.169,2,1,0,0,1,0,1,0,4,0,0,0,.75,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0
"137",2009,"037",1,0,89,11,37,1931.931,9,0,0,0,0,0,1,0,15,0,0,0,.4666667,.1333333,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
"161",2009,"037",1,0,238,274,239,2162.729,10,0,0,0,0,0,0,0,19,0,0,1,.4736842,.0526316,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
"154",2009,"037",1,0,179,17,97,2351.727,17,0,0,0,1,0,1,0,32,0,1,0,.46875,.09375,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0
"140",2009,"037",1,0,117,154,158,2515.937,9,0,0,0,0,0,0,1,21,0,1,0,.4285714,.0952381,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0
"159",2009,"037",1,0,224,52,123,2625.936,8,1,0,1,1,0,1,0,12,0,1,0,.3333333,.0833333,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"156",2009,"037",1,0,110,33,12,2768.542,7,1,0,1,0,0,1,0,18,0,1,0,.5,.0555556,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0
"169",2009,"037",1,0,63,30,39,3087.857,5,0,0,1,1,0,1,0,12,0,1,0,.4166667,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0
"142",2009,"037",1,0,114,141,157,3178.374,5,1,1,1,1,0,1,0,14,0,1,0,.5714286,.1428571,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0
"143",2009,"037",1,0,265,194,225,3299.835,2,1,0,1,1,0,1,0,10,1,0,0,.7,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0
