hhea,hhid_ranker,hhid_ranked,rank
"355","355809","355156",7
"355","355809","355377",8
"355","355899","355425",1
"355","355899","355489",2
"355","355899","355809",3
"355","355899","355697",4
"355","355899","355497",5
"355","355899","355965",6
"355","355899","355156",7
"355","355899","355377",8
"356","356012","356573",1
"356","356012","356564",2
"356","356012","356425",3
"356","356012","356216",4
"356","356012","356138",5
"356","356012","356759",6
"356","356012","356825",7
"356","356012","356333",8
"356","356138","356425",1
"356","356138","356573",2
"356","356138","356216",3
"356","356138","356564",4
"356","356138","356759",5
"356","356138","356825",6
"356","356138","356012",7
"356","356138","356333",8
"356","356216","356573",1
"356","356216","356425",2
"356","356216","356138",3
"356","356216","356564",4
"356","356216","356759",5
"356","356216","356012",6
"356","356216","356333",7
"356","356216","356825",8
"356","356333","356573",1
"356","356333","356425",2
"356","356333","356138",3
"356","356333","356216",4
"356","356333","356564",5
"356","356333","356759",6
"356","356333","356825",7
"356","356333","356012",8
"356","356425","356573",1
"356","356425","356138",2
"356","356425","356216",3
"356","356425","356564",4
"356","356425","356759",5
"356","356425","356012",6
"356","356425","356825",7
"356","356425","356333",8
"356","356564","356573",1
"356","356564","356216",2
"356","356564","356138",3
"356","356564","356425",4
"356","356564","356012",5
"356","356564","356759",6
"356","356564","356825",7
"356","356564","356333",8
"356","356573","356564",1
"356","356573","356216",2
"356","356573","356425",3
"356","356573","356138",4
"356","356573","356759",5
"356","356573","356825",6
"356","356573","356012",7
"356","356573","356333",8
"356","356825","356573",1
"356","356825","356564",2
"356","356825","356425",3
"356","356825","356216",4
"356","356825","356138",5
"356","356825","356759",6
"356","356825","356012",7
"356","356825","356333",8
"357","357039","357433",1
"357","357039","357732",2
"357","357039","357320",3
"357","357039","357043",4
"357","357039","357254",5
"357","357039","357263",6
"357","357039","357403",7
"357","357039","357317",8
"357","357043","357433",1
"357","357043","357039",2
"357","357043","357403",3
"357","357043","357732",4
"357","357043","357263",5
"357","357043","357320",6
"357","357043","357254",7
"357","357043","357317",8
"357","357254","357433",1
"357","357254","357403",2
"357","357254","357039",3
"357","357254","357732",4
"357","357254","357043",5
"357","357254","357263",6
"357","357254","357320",7
"357","357254","357317",8
"357","357263","357433",1
"357","357263","357039",2
"357","357263","357732",3
"357","357263","357043",4
"357","357263","357320",5
"357","357263","357403",6
"357","357263","357254",7
"357","357263","357317",8
"357","357317","357433",1
"357","357317","357732",2
"357","357317","357043",3
"357","357317","357403",4
"357","357317","357320",5
"357","357317","357254",6
"357","357317","357263",7
"357","357317","357039",8
"357","357320","357732",1
"357","357320","357433",2
"357","357320","357254",3
"357","357320","357039",4
"357","357320","357263",5
"357","357320","357403",6
"357","357320","357043",7
"357","357320","357317",8
"357","357433","357254",1
"357","357433","357043",2
"357","357433","357732",3
"357","357433","357263",4
"357","357433","357403",5
"357","357433","357039",6
"357","357433","357320",7
"357","357433","357317",8
"357","357865","357263",1
"357","357865","357320",2
"357","357865","357433",3
"357","357865","357403",4
"357","357865","357254",5
"357","357865","357043",6
"357","357865","357039",7
"357","357865","357317",8
"358","358097","358600",1
"358","358097","358293",2
"358","358097","358960",3
"358","358097","358790",4
"358","358097","358781",5
"358","358097","358709",6
"358","358097","358306",7
"358","358097","358188",8
"358","358188","358790",1
"358","358188","358097",2
"358","358188","358709",3
"358","358188","358600",4
"358","358188","358293",5
"358","358188","358960",6
"358","358188","358781",7
"358","358188","358306",8
"358","358293","358097",1
"358","358293","358790",2
"358","358293","358188",3
"358","358293","358781",4
"358","358293","358709",5
"358","358293","358600",6
"358","358293","358960",7
"358","358293","358306",8
"358","358306","358097",1
"358","358306","358790",2
"358","358306","358709",3
"358","358306","358293",4
"358","358306","358188",5
"358","358306","358600",6
"358","358306","358781",7
"358","358306","358960",8
"358","358600","358097",1
"358","358600","358709",2
"358","358600","358188",3
"358","358600","358790",4
"358","358600","358293",5
"358","358600","358960",6
"358","358600","358781",7
"358","358600","358306",8
"358","358709","358790",1
"358","358709","358097",2
"358","358709","358600",3
"358","358709","358293",4
"358","358709","358188",5
"358","358709","358960",6
"358","358709","358781",7
"358","358709","358306",8
"358","358790","358097",1
"358","358790","358709",2
"358","358790","358293",3
"358","358790","358600",4
"358","358790","358188",5
"358","358790","358960",6
"358","358790","358306",7
"358","358790","358781",8
"358","358960","358600",1
"358","358960","358790",2
"358","358960","358293",3
"358","358960","358097",4
"358","358960","358781",5
"358","358960","358709",6
"358","358960","358306",7
"358","358960","358188",8
"359","359120","359563",1
"359","359120","359501",2
"359","359120","359553",3
"359","359120","359356",4
"359","359120","359747",5
"359","359120","359075",6
"359","359120","359258",7
"359","359120","359140",8
"359","359140","359501",1
"359","359140","359120",2
"359","359140","359563",3
"359","359140","359356",4
"359","359140","359747",5
"359","359140","359553",6
"359","359140","359258",7
"359","359140","359075",8
"359","359258","359501",1
"359","359258","359120",2
"359","359258","359563",3
"359","359258","359553",4
"359","359258","359356",5
"359","359258","359075",6
"359","359258","359747",7
"359","359258","359140",8
"359","359356","359501",1
"359","359356","359120",2
"359","359356","359563",3
"359","359356","359553",4
"359","359356","359747",5
"359","359356","359075",6
"359","359356","359258",7
"359","359356","359140",8
"359","359501","359563",1
"359","359501","359120",2
"359","359501","359553",3
"359","359501","359747",4
"359","359501","359075",5
"359","359501","359258",6
"359","359501","359356",7
"359","359501","359140",8
"359","359553","359501",1
"359","359553","359120",2
"359","359553","359563",3
"359","359553","359356",4
"359","359553","359747",5
"359","359553","359258",6
"359","359553","359140",7
"359","359553","359075",8
"359","359637","359501",1
"359","359637","359120",2
"359","359637","359553",3
"359","359637","359747",4
"359","359637","359075",5
"359","359637","359356",6
"359","359637","359258",7
"359","359637","359140",8
"359","359747","359563",1
"359","359747","359120",2
"359","359747","359553",3
"359","359747","359501",4
"359","359747","359075",5
"359","359747","359258",6
"359","359747","359356",7
"359","359747","359140",8
"360","360034","360769",1
"360","360034","360424",2
"360","360034","360222",3
"360","360034","360656",4
"360","360034","360495",5
"360","360034","360490",6
"360","360034","360274",7
"360","360034","360980",8
"360","360222","360424",1
"360","360222","360656",2
"360","360222","360769",3
"360","360222","360034",4
"360","360222","360490",5
"360","360222","360495",6
"360","360222","360274",7
"360","360222","360980",8
"360","360424","360424",1
"360","360424","360769",2
"360","360424","360656",3
"360","360424","360034",4
"360","360424","360495",5
"360","360424","360490",6
"360","360424","360274",7
"360","360424","360980",8
"360","360490","360656",1
"360","360490","360769",2
"360","360490","360222",3
"360","360490","360424",4
"360","360490","360495",5
"360","360490","360034",6
"360","360490","360274",7
"360","360490","360980",8
"360","360495","360769",1
"360","360495","360424",2
"360","360495","360222",3
"360","360495","360034",4
"360","360495","360656",5
"360","360495","360490",6
"360","360495","360274",7
"360","360495","360980",8
"360","360656","360769",1
"360","360656","360222",2
"360","360656","360424",3
"360","360656","360034",4
"360","360656","360495",5
"360","360656","360490",6
"360","360656","360274",7
"360","360656","360980",8
"360","360769","360222",1
"360","360769","360656",2
"360","360769","360424",3
"360","360769","360495",4
"360","360769","360034",5
"360","360769","360490",6
"360","360769","360980",7
"360","360769","360274",8
"360","360980","360769",1
"360","360980","360424",2
"360","360980","360495",3
"360","360980","360656",4
"360","360980","360034",5
"360","360980","360222",6
"360","360980","360490",7
"360","360980","360274",8
"361","361452","361490",1
"361","361452","361452",2
"361","361452","361881",3
"361","361452","361157",4
"361","361452","361754",5
"361","361452","361731",6
"361","361452","361649",7
"361","361452","361878",8
"361","361490","361754",1
"361","361490","361649",2
"361","361490","361157",3
"361","361490","361452",4
"361","361490","361731",5
"361","361490","361881",6
"361","361490","361915",7
"361","361490","361878",8
"361","361649","361878",1
"361","361649","361731",2
"361","361649","361157",3
"361","361649","361754",4
"361","361649","361452",5
"361","361649","361490",6
"361","361649","361881",7
"361","361649","361915",8
"361","361731","361490",1
"361","361731","361878",2
"361","361731","361915",3
"361","361731","361649",4
"361","361731","361881",5
"361","361731","361157",6
"361","361731","361452",7
"361","361731","361754",8
"361","361754","361649",1
"361","361754","361878",2
"361","361754","361915",3
"361","361754","361157",4
"361","361754","361452",5
"361","361754","361731",6
"361","361754","361881",7
"361","361754","361490",8
"361","361878","361649",1
"361","361878","361731",2
"361","361878","361881",3
"361","361878","361915",4
"361","361878","361452",5
"361","361878","361157",6
"361","361878","361490",7
"361","361878","361754",8
"361","361881","361649",1
"361","361881","361878",2
"361","361881","361490",3
"361","361881","361754",4
"361","361881","361157",5
"361","361881","361731",6
"361","361881","361452",7
"361","361915","361490",1
"361","361915","361878",2
"361","361915","361452",3
"361","361915","361157",4
"361","361915","361649",5
"361","361915","361731",6
"361","361915","361754",7
"362","362025","362631",1
"362","362025","362711",2
"362","362025","362463",3
"362","362025","362584",4
"362","362025","362975",5
"362","362025","362529",6
"362","362025","362476",7
"362","362025","362767",8
"362","362029","362711",1
"362","362029","362463",2
"362","362029","362975",3
"362","362029","362529",4
"362","362029","362584",5
"362","362029","362476",6
"362","362029","362025",7
"362","362029","362767",8
"362","362463","362631",1
"362","362463","362711",2
"362","362463","362584",3
"362","362463","362529",4
"362","362463","362975",5
"362","362463","362025",6
"362","362463","362476",7
"362","362463","362767",8
"362","362476","362631",1
"362","362476","362463",2
"362","362476","362711",3
"362","362476","362529",4
"362","362476","362975",5
"362","362476","362584",6
"362","362476","362025",7
"362","362476","362767",8
"362","362529","362631",1
"362","362529","362711",2
"362","362529","362463",3
"362","362529","362584",4
"362","362529","362975",5
"362","362529","362476",6
"362","362529","362025",7
"362","362529","362767",8
"362","362584","362631",1
"362","362584","362711",2
"362","362584","362463",3
"362","362584","362975",4
"362","362584","362529",5
"362","362584","362476",6
"362","362584","362025",7
"362","362584","362767",8
"362","362711","362631",1
"362","362711","362463",2
"362","362711","362584",3
"362","362711","362975",4
"362","362711","362476",5
"362","362711","362529",6
"362","362711","362025",7
"362","362711","362767",8
"362","362767","362631",1
"362","362767","362711",2
"362","362767","362463",3
"362","362767","362975",4
"362","362767","362584",5
"362","362767","362529",6
"362","362767","362025",7
"362","362767","362476",8
"363","363004","363235",1
"363","363004","363187",2
"363","363004","363147",3
"363","363004","363380",4
"363","363004","363851",5
