"","parameter","rep","CBT_ncomm","Hybrid_mu_beta_mean_noelite","Hybrid_beta_rank_mean_noelite","Hybrid_beta_micro_mean_noelite","Hybrid_mu_beta_mean","Hybrid_beta_rank_mean","Hybrid_beta_micro_mean","CB_beta_rank_mean_noelite","CB_beta_rank_mean","PMT_beta"
"3000","hhmale",6,100,0.00381998376612521,0.0532121014620701,-0.055244705061433,0.00229138623078284,0.0539100903553709,-0.0549787964576594,-0.131387043058701,-0.131336898501693,-0.022702523937294
"3001","hhmarried",6,100,0.295175613015548,0.662174359822162,-0.0468992661455602,0.315148696936028,0.683201267828635,-0.0468879967010067,0.955514810008397,0.961091150005479,0.184579785916994
"3002","hheduc2",6,100,0.11963216989015,0.119066503390891,0.133469069709207,0.116943265259772,0.111767319839709,0.129511189491859,0.133968848875122,0.098871078820551,0.0454754537140034
"3003","hheduc3",6,100,-0.018269397755019,-0.156046028575123,0.134592898519273,-0.014429726738801,-0.164739789085797,0.130503131485247,-0.191387966906126,-0.253137599511608,0.0347078273358143
"3004","hheduc4",6,100,0.252295350366133,0.351814491319988,0.166179248413838,0.244269843100604,0.340601019953131,0.163064406746039,0.418900603747595,0.352624782244232,0.0957278479031736
"3005","higheduc2",6,100,-0.183195026095133,-0.334949992324618,-0.042268573141382,-0.152950836075913,-0.283559953246646,-0.0337560365254245,-0.483883958776945,-0.466496439640059,-0.0478874050494535
"3006","higheduc3",6,100,-0.0813605204813352,-0.0693658105903838,-0.100365034799075,-0.0596761395789435,-0.039612305581274,-0.0932163634175374,-0.175183842960491,-0.165478662531503,-0.00426948708626131
"3007","higheduc4",6,100,0.000332589136051489,0.0386268032718617,-0.0365976328642173,0.0198130097174384,0.0740061457247878,-0.0300730628479497,-0.0745518752952769,-0.073283933243932,0.099774530544519
"3008","tfloor",6,100,0.198300670435543,0.352967634531524,0.0466559456644587,0.20703977710848,0.380677002752423,0.0495970108880754,0.437965761499784,0.440135807882468,0.045242634468462
"3009","twall",6,100,0.176612486751039,0.243026376696075,0.117927433493403,0.175993664666591,0.251410703781614,0.115189305554586,0.227472884524119,0.250352681542676,0.0391569063609243
"3010","toilet",6,100,0.243887819764402,0.453365731369416,0.0541916258199459,0.244541450681821,0.44210774487959,0.0569708059826717,0.511406040917963,0.511693271338651,0.0547848637937118
"3011","water",6,100,-0.197956291501943,-0.259815641752365,-0.14096337866209,-0.176500733696122,-0.224925038473601,-0.142157653974233,-0.384237292637981,-0.356911979903195,-0.138059527721707
"3012","lighting",6,100,0.198591159929169,0.294488850637448,0.118123430160662,0.20746804249107,0.301746409182946,0.117067432312677,0.31056186948267,0.299590374616131,0.044323502559366
"3013","troof",6,100,-0.012208959983244,0.112872298153102,-0.12393754858143,0.0422352940775873,0.210991395511494,-0.121907503572511,0.23617926075081,0.382506109437936,-0.114713271828154
"3014","fcook",6,100,0.262959113042226,0.335049645643521,0.212860974750663,0.265628627442082,0.33296993133145,0.214030645223681,0.325591488134631,0.338832094007726,0.215562861250948
"3015","house",6,100,0.210488241059403,0.382596560410851,0.0555420734862067,0.219166352982608,0.392772547949864,0.054125265588265,0.439855653495103,0.426576074058399,-0.0144453207215248
"3016","computer",6,100,0.494654703567174,0.490367658267317,0.516690060451118,0.470401583165713,0.464322224376746,0.507928441642008,0.502078889023382,0.465470720146346,0.396374569824761
"3017","radio",6,100,0.0483687397275684,0.0490019339877177,0.0479866165206557,0.045661404553713,0.0429341126358922,0.0471924390400659,0.0381469540970924,0.0390431347224589,0.0648293678198791
"3018","tv",6,100,-0.0789873785539909,-0.0764525527844838,-0.072290715967111,-0.0525336351800921,-0.046030392233258,-0.0698435836980368,-0.0970127556118954,-0.0855918559622928,0.0489986371717042
"3019","dvd",6,100,0.247916665269802,0.38128803962498,0.127939481119496,0.248860610495366,0.377795126696992,0.127063097847291,0.431228723486625,0.4333825059434,0.12473313905184
"3020","satellite",6,100,0.110149152221778,0.0770387167001834,0.151383364263412,0.105815019918516,0.0577603328727787,0.149007447098731,-0.00276863780375831,-0.00812500133614088,0.160677387095166
"3021","ac",6,100,0.335176814713783,0.312023908937224,0.375767013339599,0.355725826373068,0.335461904374432,0.387226715208465,-0.0735914613925736,0.0370458990459293,0.283961118070983
"3022","gas",6,100,0.156327016321888,0.116382894847917,0.202315524140497,0.149714010053009,0.105617496164845,0.20038895302475,0.0564908922399851,0.0460992616986904,0.16492745930862
"3023","refrigerator",6,100,0.280322565779749,0.37849634765584,0.203717284262648,0.283804852634555,0.375576362362343,0.203536123777568,0.39004725387857,0.396064834761644,0.28004079553414
"3024","bicycle",6,100,-0.0107958723076928,-0.0263985224652937,0.00139415931982948,-0.0110796889414291,-0.0196019998094829,0.0023488653272507,-0.049002594604366,-0.0413496343544357,-0.0817376930208326
"3025","motorcycle",6,100,0.37982143868093,0.566851526386619,0.208302792499248,0.381000076128219,0.564978655056989,0.206728715934404,0.594798825073228,0.598104558004345,0.192414991654621
"3026","auto",6,100,0.66485592469652,0.857203724280512,0.509108722761204,0.671253306607694,0.874270878402925,0.512341533127496,1.1100765343096,1.11527376886086,0.569407225958644
"3027","hp",6,100,0.135775563757042,0.104676161524702,0.177983734593829,0.145187902726509,0.104147708685118,0.179217219902389,0.0686359988302228,0.0666073794148492,0.180228743435526
"3028","jewelry",6,100,0.167425618562073,0.292030361959087,0.0506946867629146,0.154518527773814,0.263822207466159,0.0514035790677912,0.292728782919998,0.274234506857239,0.0510316078147582
"3029","chicken",6,100,0.0548466520601378,0.0536178458934962,0.0589156593098486,0.0624035546247386,0.0635951280280574,0.0606416831523109,0.0356051775315582,0.0345978367396012,-0.0253777918332704
"3030","cow",6,100,0.069512406253467,0.200222731730968,-0.0488766280610923,0.0744594181052733,0.203644244248978,-0.0521768741884804,0.270400002248076,0.256251398097112,-0.0500358400618567
"3031","credit",6,100,-0.0470636803704697,-0.122211078085419,0.020492088927205,-0.0352691869368736,-0.106713364082691,0.0229052060713536,-0.148160702131158,-0.156101001631544,-0.0409972897477445
"3032","hhsector1",6,100,0.0814409582760598,0.125040615290213,0.0582973319643627,0.163773125895946,0.218343173762204,0.10755873539502,0.412460549483343,0.477338293220267,0.441889099377483
"3033","hhsector2",6,100,-0.0400000984100204,-0.0735319027400982,-0.00799259009460366,0.0155454460040954,-0.00569812919503647,0.0384155889773464,0.201830909058293,0.263345191243659,0.364185928135099
"3034","hhsector3",6,100,0.087502657976022,0.102814636753779,0.0813651312299851,0.13953467432195,0.151493812816657,0.129272317973283,0.382799688169464,0.436913873717116,0.534887123719982
"3035","formal",6,100,0.0510975887121483,0.0247534624206278,0.0793556318999595,0.0138960008303099,-0.00392078366814923,0.0406812038668879,-0.423609135414414,-0.452525241353813,-0.556846458194334
"3036","informal",6,100,-0.0840938976379084,-0.119032996967651,-0.0490995648051092,-0.107173519420616,-0.134154375044109,-0.087890219332076,-0.563317170601407,-0.587951130466195,-0.511740019866948
"3037","hhsize",7,100,-0.398866223344906,-0.18623310026123,-0.624896460592027,-0.402923428856326,-0.189759777852676,-0.625992968008831,-0.109009932293479,-0.141263355142933,-0.760621666414857
"3038","hhage",7,100,0.147260486776149,0.293821172169302,0.0146957206880075,0.143845905243387,0.283415291536476,0.0144346979964472,0.311889290275117,0.327773798184806,-0.00659707248353744
"3039","age04",7,100,-0.0302480604801149,-0.0781401057999525,0.0184602618092003,-0.027509050651043,-0.0786871039482641,0.0179444982514349,-0.134020624031154,-0.137722615425693,0.0298002400603676
"3040","depratio",7,100,-0.0649250701694649,0.0494357004675512,-0.185600696040179,-0.0748069028773776,0.0369232109062302,-0.183282693346204,0.085002224109769,0.139514614150011,-0.167141823356618
"3041","pcfloor",7,100,0.225184614922686,0.195312178779285,0.257725830145141,0.216411572992515,0.189200414007216,0.257750057651977,0.19174901357476,0.198083311058923,0.336966340184225
"3042","eschild",7,100,0.0294417062450931,0.0441181632112543,0.0227944427275824,0.0397446222099154,0.0447388360873976,0.0240654090520866,-0.0130420157967403,-0.0237430618589633,0.0370627866796923
"3043","jschild",7,100,0.0962003138976555,0.12258127865952,0.0813120605928465,0.101058574300484,0.119329098576256,0.0828673023526365,0.100105490909469,0.100637174120795,-0.00551337740702107
"3044","sschild",7,100,0.136040450559543,0.206803933223476,0.0769993000686641,0.137004281883945,0.199221921675271,0.0779033409835433,0.199963603738281,0.206017360979503,0.128067720245811
"3045","connected",7,100,-0.0292142699009487,-0.0661364114212787,0.00858374149934425,0,0,0,-0.0854691185268655,0,0
"3046","hhmale",7,100,-0.0140093365903375,0.0351955909047184,-0.0632151181203917,-0.0272765314676439,0.0159944863738244,-0.0646549204313295,-0.177585880400705,-0.15351968863714,0.0920510793322881
"3047","hhmarried",7,100,0.233048282900439,0.525573464895831,-0.0550773441303309,0.22968419392632,0.529393507681277,-0.0532519268680284,0.727897614719993,0.730599064023958,-0.175904395396319
"3048","hheduc2",7,100,0.283155561050239,0.448999112123047,0.142300513518784,0.285858289090419,0.437850515801385,0.144586390232805,0.522373070577369,0.528132728991215,0.109058615476175
"3049","hheduc3",7,100,0.156571744821445,0.179091236233275,0.149272546580809,0.153525474643508,0.161543240969696,0.147445663273823,0.21538598219306,0.226614587192712,0.0672307840582843
"3050","hheduc4",7,100,0.288819912075626,0.42228697210839,0.17470090966893,0.283012500172463,0.407560144071433,0.175358607749269,0.527470848273375,0.493746873471881,0.199304500845701
"3051","higheduc2",7,100,-0.123967521582246,-0.22134502573678,-0.0303916852393476,-0.130772978353311,-0.224817470408388,-0.0369725732894831,-0.292202521898131,-0.230590383352584,-0.0778834944111001
"3052","higheduc3",7,100,-0.0406725144903335,0.0175176889937165,-0.0943089642217807,-0.0407458448919238,0.0188692903495606,-0.0977292319464369,-0.0154053737954053,0.0589321823637571,0.0383743525029674
"3053","higheduc4",7,100,0.0584140892308411,0.156580850067437,-0.0309512244482836,0.0494299992167768,0.139222972773719,-0.0342403384472335,0.0837115427630609,0.190682456036448,0.0186713270604878
"3054","tfloor",7,100,0.129567375042378,0.228600848092401,0.0380750516446392,0.12413324945295,0.213882620110711,0.0398045759607382,0.206244034018738,0.281433506076763,-0.0997829267768533
"3055","twall",7,100,0.238630332451727,0.376018348697578,0.118128953112389,0.248321298832521,0.388417796021612,0.118615850736173,0.406817641754495,0.408460546448895,0.215823093058483
"3056","toilet",7,100,0.169695527056872,0.302516816163067,0.051013837415697,0.165372945160969,0.291088504113921,0.0492305550146037,0.297790849107154,0.297848383256145,-0.114298177643676
"3057","water",7,100,-0.0779940569591649,-0.0216892616706099,-0.139900659086616,-0.069827027384175,-0.0012743332289368,-0.138871455944911,0.0115292336981815,0.0477858759110931,0.127076801745603
"3058","lighting",7,100,0.231021236638176,0.350286484148765,0.117039489441039,0.222195001527678,0.343309392876143,0.118364544901583,0.390529977604202,0.385475297905259,0.0633876288610923
"3059","troof",7,100,-0.015649456775606,0.0848653411268698,-0.12657630036493,0.0140509566975185,0.143306668696059,-0.121987693789953,0.18928567879494,0.215469139121912,-0.207035595297395
"3060","fcook",7,100,0.286196095871375,0.377140610402727,0.211888843925416,0.294475849417752,0.391323457133848,0.21297247932877,0.406933989643856,0.401029031279292,0.195312786678577
"3061","house",7,100,0.129071897307781,0.20805027432941,0.0520785477642172,0.122872508009167,0.211701308805856,0.0511828077239971,0.22638115722139,0.253259386514637,0.0497766203036125
"3062","computer",7,100,0.480731851929779,0.481875167609151,0.509300074096576,0.46964277221526,0.461086120264407,0.507311764563768,0.383628539608377,0.405212335804519,0.270008740369849
"3063","radio",7,100,0.0467998295505487,0.0402435457409337,0.0464563296407689,0.0456427995584997,0.0381563768798012,0.047581201715488,0.0254530051834666,0.0424317892932845,0.0583045180847034
"3064","tv",7,100,0.0561549163970131,0.175496427968785,-0.0626981294880619,0.0619898420181039,0.187363352622968,-0.061723570852728,0.212682824718772,0.186215602109911,0.0724640785534434
"3065","dvd",7,100,0.141511113286476,0.169873914857477,0.123784134256817,0.142521302817859,0.176413410211768,0.122526218743704,0.172581186110598,0.184673668047491,-0.0251584250785199
"3066","satellite",7,100,0.120944647337934,0.109221972579741,0.149039561108578,0.13027908082707,0.114818467005085,0.149058016096448,0.0741630430440137,0.0842580958435992,0.00333856637755805
"3067","ac",7,100,0.470358651713866,0.544076071598631,0.420097362378874,0.443311883477963,0.507789230604531,0.408758745211408,1.02893419631005,0.903144234023849,0.0704613067999464
"3068","gas",7,100,0.201547963623823,0.218380328674534,0.203868049354343,0.213768153410373,0.229396314197869,0.203534184275638,0.200548254053811,0.196100554582511,0.274770640834655
"3069","refrigerator",7,100,0.348663316363208,0.523790180288945,0.205661825245074,0.352431018519823,0.512108257253982,0.207876590922355,0.535547553232863,0.525626737173077,0.171022668091278
"3070","bicycle",7,100,-0.045315931424754,-0.0963200787451901,0.00165810063087366,-0.0414494030584825,-0.0876224872002045,-0.000776822560043636,-0.107585396431199,-0.12842809840021,-0.115504041904274
"3071","motorcycle",7,100,0.454584057262034,0.723066901255806,0.210101242473473,0.442351390319887,0.696867283397225,0.209545157678827,0.770403083948262,0.752941325628855,0.263706780039659
"3072","auto",7,100,0.642055418169825,0.819507467643757,0.506002202868637,0.656899694312424,0.83220388848287,0.506507141422523,0.963878324644638,0.958882198123911,0.757737355989487
"3073","hp",7,100,0.162107319801801,0.14761309506807,0.176179718299166,0.146406873867779,0.1301631430449,0.175330363345191,0.093046220481288,0.105773098126478,0.280551458077098
"3074","jewelry",7,100,0.0939423021510047,0.15920759229377,0.0483040722562417,0.104759468408396,0.160984571628999,0.0493243935046754,0.15115753459416,0.144636034513986,-0.00402214872555213
"3075","chicken",7,100,0.0318568382342336,0.0126095222286771,0.0587157599024614,0.031999457620536,0.000398137106381754,0.0618540255686742,-0.0044451767251503,0.0110814301716836,0.0197950590873842
"3076","cow",7,100,0.0632759969201456,0.180209481238607,-0.0504819806024126,0.0630561649811047,0.187017707237607,-0.0506907604369771,0.217702570677572,0.23928547394915,0.0243580241352
"3077","credit",7,100,0.0408569739353461,0.0576001094729265,0.0245143383946966,0.0285095998626878,0.0335017066325656,0.0273223370363753,0.0371658976010827,-0.010600900871374,0.0264488248355116
"3078","hhsector1",7,100,0.103379637416628,0.162678071902194,0.0453121736893483,0.156967051444933,0.224242917180109,0.0977620003470407,0.311534191475206,0.341261422065343,-0.0882131814177617
"3079","hhsector2",7,100,-0.0275470224241981,-0.0199144856410144,-0.0256509957485486,0.039851996648944,0.0512764337628597,0.0297801665974983,0.124240632246423,0.189818190087118,-0.187769608507565
"3080","hhsector3",7,100,0.127619659283857,0.19626192724226,0.0669903600498458,0.192569990101833,0.262199063272107,0.118632222444899,0.338503121408696,0.398716553295491,-0.0490721050587087
"3081","formal",7,100,0.150675604109253,0.176615800547275,0.123993815159808,0.0953283654078155,0.119787728642946,0.0743051504687685,0.0935162893528409,0.178213310007169,0.141396322759465
"3082","informal",7,100,0.047973545508678,0.0889062541139468,-0.00446523906315292,-0.00891624932601184,0.0459387848633353,-0.0548316957480678,0.0233115133964582,0.11730870432685,0.124107664748808
"3083","hhsize",8,100,-0.399680720407709,-0.198963462523955,-0.62165871664811,-0.398193023134528,-0.199745399157077,-0.622215612983772,-0.080499063914278,-0.048786833645958,-0.532125313097899
"3084","hhage",8,100,0.0214493866504823,0.030526894067804,0.00998729802409574,0.0043031427178151,0.0132465137025147,0.00915622860108552,0.0110484880569283,-0.0054220419017495,0.00354285189265694
